EmployeeID,CurrentSkill,ProficiencyLevel,ProjectSkillRequired,Gap,GapBinary
E8611,SQL,Beginner,ML,Yes,1
E8612,EXCEL,Advanced,ML,No,0
E8613,EXCEL,Beginner,PYTHON,No,0
E8614,SQL,Intermediate,ML,No,0
E8615,ML,Intermediate,ML,No,0
E8616,JAVA,Advanced,SQL,No,0
E8617,DATA ANALYSIS,Intermediate,ML,No,0
E8618,PYTHON,Intermediate,SQL,No,0
E8619,SQL,Advanced,JAVA,Yes,1
E8620,DATA ANALYSIS,Beginner,JAVA,No,0
E8621,JAVA,Beginner,SQL,No,0
E8622,JAVA,Advanced,SQL,No,0
E8623,JAVA,Intermediate,ML,No,0
E8624,DATA ANALYSIS,Advanced,ML,Yes,1
E8625,JAVA,Advanced,JAVA,Yes,1
E8626,SQL,Intermediate,ML,Yes,1
E8627,DATA ANALYSIS,Intermediate,JAVA,No,0
E8628,DATA ANALYSIS,Advanced,SQL,Yes,1
E8629,DATA ANALYSIS,Beginner,PYTHON,No,0
E8630,SQL,Advanced,JAVA,No,0
E8631,PYTHON,Beginner,JAVA,No,0
E8632,EXCEL,Intermediate,JAVA,No,0
E8633,DATA ANALYSIS,Advanced,JAVA,No,0
E8634,DATA ANALYSIS,Beginner,SQL,Yes,1
E8635,EXCEL,Beginner,PYTHON,Yes,1
E8636,SQL,Intermediate,ML,No,0
E8637,SQL,Advanced,PYTHON,No,0
E8638,JAVA,Beginner,ML,Yes,1
E8639,DATA ANALYSIS,Beginner,ML,No,0
E8640,JAVA,Intermediate,SQL,Yes,1
E8641,SQL,Advanced,PYTHON,Yes,1
E8642,ML,Advanced,SQL,No,0
E8643,JAVA,Intermediate,JAVA,No,0
E8644,SQL,Beginner,ML,Yes,1
E8645,PYTHON,Beginner,SQL,No,0
E8646,SQL,Beginner,ML,No,0
E8647,EXCEL,Beginner,ML,No,0
E8648,PYTHON,Intermediate,PYTHON,Yes,1
E8649,EXCEL,Beginner,ML,No,0
E8650,PYTHON,Intermediate,SQL,Yes,1
E8651,ML,Advanced,SQL,No,0
E8652,EXCEL,Intermediate,JAVA,Yes,1
E8653,SQL,Beginner,SQL,No,0
E8654,DATA ANALYSIS,Intermediate,ML,No,0
E8655,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E8656,PYTHON,Beginner,JAVA,No,0
E8657,ML,Advanced,JAVA,Yes,1
E8658,PYTHON,Advanced,PYTHON,Yes,1
E8659,JAVA,Intermediate,ML,Yes,1
E8660,DATA ANALYSIS,Intermediate,SQL,No,0
E8661,ML,Beginner,PYTHON,No,0
E8662,PYTHON,Beginner,PYTHON,Yes,1
E8663,SQL,Intermediate,SQL,No,0
E8664,JAVA,Beginner,SQL,Yes,1
E8665,ML,Advanced,PYTHON,No,0
E8666,SQL,Advanced,SQL,Yes,1
E8667,SQL,Advanced,PYTHON,No,0
E8668,PYTHON,Advanced,SQL,No,0
E8669,DATA ANALYSIS,Advanced,JAVA,No,0
E8670,JAVA,Intermediate,PYTHON,Yes,1
E8671,DATA ANALYSIS,Beginner,PYTHON,Yes,1
E8672,SQL,Intermediate,JAVA,Yes,1
E8673,DATA ANALYSIS,Intermediate,JAVA,Yes,1
E8674,JAVA,Beginner,ML,No,0
E8675,SQL,Advanced,SQL,Yes,1
E8676,EXCEL,Beginner,ML,No,0
E8677,ML,Beginner,PYTHON,No,0
E8678,EXCEL,Intermediate,SQL,No,0
E8679,DATA ANALYSIS,Beginner,JAVA,No,0
E8680,PYTHON,Beginner,SQL,No,0
E8681,ML,Advanced,SQL,No,0
E8682,PYTHON,Advanced,SQL,No,0
E8683,JAVA,Beginner,ML,No,0
E8684,JAVA,Intermediate,SQL,No,0
E8685,ML,Advanced,JAVA,Yes,1
E8686,JAVA,Intermediate,SQL,Yes,1
E8687,DATA ANALYSIS,Beginner,JAVA,No,0
E8688,SQL,Intermediate,PYTHON,No,0
E8689,PYTHON,Advanced,ML,Yes,1
E8690,EXCEL,Intermediate,JAVA,Yes,1
E8691,SQL,Intermediate,PYTHON,No,0
E8692,DATA ANALYSIS,Advanced,JAVA,Yes,1
E8693,SQL,Beginner,ML,No,0
E8694,DATA ANALYSIS,Intermediate,SQL,Yes,1
E8695,ML,Intermediate,ML,No,0
E8696,SQL,Advanced,JAVA,No,0
E8697,EXCEL,Beginner,SQL,Yes,1
E8698,EXCEL,Beginner,ML,Yes,1
E8699,JAVA,Intermediate,ML,No,0
E8700,EXCEL,Intermediate,PYTHON,No,0
E8701,JAVA,Intermediate,SQL,No,0
E8702,SQL,Beginner,ML,No,0
E8703,ML,Advanced,JAVA,Yes,1
E8704,DATA ANALYSIS,Advanced,SQL,No,0
E8705,JAVA,Advanced,ML,Yes,1
E8706,PYTHON,Intermediate,SQL,No,0
E8707,PYTHON,Advanced,JAVA,No,0
E8708,EXCEL,Beginner,PYTHON,No,0
E8709,EXCEL,Advanced,JAVA,No,0
E8710,PYTHON,Intermediate,ML,No,0
E8711,DATA ANALYSIS,Advanced,SQL,Yes,1
E8712,ML,Advanced,ML,Yes,1
E8713,DATA ANALYSIS,Intermediate,SQL,No,0
E8714,PYTHON,Intermediate,ML,No,0
E8715,ML,Beginner,SQL,No,0
E8716,JAVA,Intermediate,ML,No,0
E8717,PYTHON,Advanced,ML,No,0
E8718,JAVA,Beginner,PYTHON,No,0
E8719,SQL,Intermediate,JAVA,No,0
E8720,PYTHON,Beginner,JAVA,No,0
E8721,JAVA,Beginner,SQL,No,0
E8722,JAVA,Beginner,ML,No,0
E8723,DATA ANALYSIS,Advanced,PYTHON,No,0
E8724,SQL,Beginner,ML,No,0
E8725,JAVA,Advanced,PYTHON,Yes,1
E8726,SQL,Intermediate,PYTHON,Yes,1
E8727,SQL,Advanced,SQL,No,0
E8728,JAVA,Intermediate,PYTHON,No,0
E8729,SQL,Advanced,ML,No,0
E8730,ML,Intermediate,ML,No,0
E8731,ML,Intermediate,SQL,No,0
E8732,SQL,Beginner,JAVA,Yes,1
E8733,JAVA,Beginner,JAVA,Yes,1
E8734,DATA ANALYSIS,Intermediate,JAVA,No,0
E8735,SQL,Beginner,SQL,Yes,1
E8736,PYTHON,Beginner,SQL,No,0
E8737,PYTHON,Intermediate,JAVA,No,0
E8738,DATA ANALYSIS,Beginner,SQL,Yes,1
E8739,ML,Intermediate,PYTHON,No,0
E8740,EXCEL,Beginner,PYTHON,Yes,1
E8741,PYTHON,Intermediate,SQL,Yes,1
E8742,PYTHON,Advanced,PYTHON,Yes,1
E8743,SQL,Beginner,SQL,No,0
E8744,ML,Intermediate,ML,No,0
E8745,PYTHON,Beginner,ML,Yes,1
E8746,PYTHON,Intermediate,JAVA,Yes,1
E8747,PYTHON,Advanced,JAVA,No,0
E8748,JAVA,Intermediate,SQL,Yes,1
E8749,DATA ANALYSIS,Beginner,ML,Yes,1
E8750,EXCEL,Intermediate,SQL,No,0
E8751,JAVA,Intermediate,PYTHON,No,0
E8752,SQL,Beginner,PYTHON,Yes,1
E8753,SQL,Beginner,SQL,No,0
E8754,ML,Beginner,ML,No,0
E8755,JAVA,Advanced,SQL,Yes,1
E8756,ML,Advanced,SQL,No,0
E8757,PYTHON,Beginner,JAVA,No,0
E8758,ML,Intermediate,JAVA,Yes,1
E8759,EXCEL,Intermediate,PYTHON,Yes,1
E8760,PYTHON,Beginner,PYTHON,Yes,1
E8761,SQL,Advanced,SQL,No,0
E8762,DATA ANALYSIS,Intermediate,PYTHON,No,0
E8763,SQL,Advanced,ML,Yes,1
E8764,PYTHON,Advanced,PYTHON,No,0
E8765,DATA ANALYSIS,Beginner,JAVA,No,0
E8766,PYTHON,Advanced,SQL,No,0
E8767,JAVA,Advanced,SQL,No,0
E8768,SQL,Intermediate,PYTHON,No,0
E8769,PYTHON,Intermediate,SQL,No,0
E8770,SQL,Advanced,PYTHON,No,0
E8771,EXCEL,Beginner,ML,Yes,1
E8772,PYTHON,Advanced,JAVA,No,0
E8773,ML,Advanced,JAVA,No,0
E8774,ML,Beginner,JAVA,Yes,1
E8775,EXCEL,Advanced,PYTHON,Yes,1
E8776,SQL,Beginner,ML,No,0
E8777,JAVA,Beginner,PYTHON,No,0
E8778,SQL,Advanced,ML,Yes,1
E8779,PYTHON,Beginner,SQL,No,0
E8780,DATA ANALYSIS,Intermediate,ML,No,0
E8781,EXCEL,Advanced,ML,No,0
E8782,SQL,Beginner,ML,Yes,1
E8783,JAVA,Beginner,ML,Yes,1
E8784,JAVA,Intermediate,JAVA,No,0
E8785,DATA ANALYSIS,Advanced,SQL,Yes,1
E8786,EXCEL,Advanced,ML,No,0
E8787,PYTHON,Advanced,ML,No,0
E8788,EXCEL,Advanced,SQL,No,0
E8789,PYTHON,Advanced,JAVA,No,0
E8790,EXCEL,Intermediate,JAVA,No,0
E8791,EXCEL,Advanced,SQL,Yes,1
E8792,EXCEL,Intermediate,JAVA,Yes,1
E8793,SQL,Advanced,JAVA,Yes,1
E8794,ML,Advanced,PYTHON,No,0
E8795,DATA ANALYSIS,Advanced,JAVA,No,0
E8796,ML,Beginner,PYTHON,No,0
E8797,JAVA,Beginner,PYTHON,No,0
E8798,SQL,Beginner,ML,No,0
E8799,PYTHON,Intermediate,ML,Yes,1
E8800,SQL,Intermediate,ML,No,0
E8801,EXCEL,Intermediate,PYTHON,No,0
E8802,PYTHON,Intermediate,JAVA,No,0
E8803,DATA ANALYSIS,Advanced,JAVA,No,0
E8804,PYTHON,Advanced,ML,Yes,1
E8805,EXCEL,Beginner,PYTHON,Yes,1
E8806,SQL,Advanced,PYTHON,No,0
E8807,DATA ANALYSIS,Beginner,PYTHON,Yes,1
E8808,JAVA,Beginner,SQL,Yes,1
E8809,EXCEL,Advanced,JAVA,No,0
E8810,SQL,Beginner,PYTHON,Yes,1
E8811,DATA ANALYSIS,Beginner,ML,No,0
E8812,EXCEL,Beginner,SQL,Yes,1
E8813,JAVA,Advanced,PYTHON,No,0
E8814,EXCEL,Intermediate,ML,Yes,1
E8815,PYTHON,Advanced,ML,No,0
E8816,DATA ANALYSIS,Intermediate,SQL,No,0
E8817,SQL,Beginner,ML,Yes,1
E8818,JAVA,Advanced,ML,No,0
E8819,JAVA,Advanced,PYTHON,No,0
E8820,SQL,Advanced,PYTHON,Yes,1
E8821,EXCEL,Advanced,JAVA,Yes,1
E8822,PYTHON,Intermediate,SQL,No,0
E8823,DATA ANALYSIS,Intermediate,JAVA,Yes,1
E8824,ML,Beginner,ML,No,0
E8825,PYTHON,Beginner,SQL,Yes,1
E8826,DATA ANALYSIS,Beginner,JAVA,No,0
E8827,EXCEL,Intermediate,JAVA,No,0
E8828,EXCEL,Beginner,PYTHON,No,0
E8829,PYTHON,Beginner,JAVA,No,0
E8830,SQL,Beginner,PYTHON,No,0
E8831,DATA ANALYSIS,Beginner,ML,Yes,1
E8832,SQL,Beginner,SQL,Yes,1
E8833,PYTHON,Intermediate,JAVA,Yes,1
E8834,ML,Advanced,ML,No,0
E8835,EXCEL,Advanced,JAVA,Yes,1
E8836,DATA ANALYSIS,Intermediate,JAVA,No,0
E8837,EXCEL,Advanced,SQL,Yes,1
E8838,EXCEL,Advanced,ML,No,0
E8839,ML,Advanced,JAVA,Yes,1
E8840,ML,Intermediate,SQL,Yes,1
E8841,PYTHON,Beginner,SQL,No,0
E8842,PYTHON,Beginner,PYTHON,No,0
E8843,SQL,Intermediate,JAVA,Yes,1
E8844,SQL,Beginner,JAVA,No,0
E8845,DATA ANALYSIS,Advanced,ML,Yes,1
E8846,ML,Intermediate,SQL,Yes,1
E8847,SQL,Intermediate,ML,Yes,1
E8848,EXCEL,Advanced,JAVA,No,0
E8849,ML,Beginner,SQL,Yes,1
E8850,ML,Intermediate,JAVA,Yes,1
E8851,ML,Beginner,ML,Yes,1
E8852,JAVA,Advanced,SQL,No,0
E8853,ML,Intermediate,PYTHON,No,0
E8854,JAVA,Intermediate,ML,Yes,1
E8855,DATA ANALYSIS,Advanced,JAVA,No,0
E8856,EXCEL,Intermediate,SQL,No,0
E8857,PYTHON,Advanced,ML,No,0
E8858,DATA ANALYSIS,Intermediate,PYTHON,No,0
E8859,JAVA,Advanced,SQL,Yes,1
E8860,PYTHON,Intermediate,PYTHON,No,0
E8861,SQL,Advanced,SQL,Yes,1
E8862,ML,Intermediate,SQL,No,0
E8863,SQL,Intermediate,PYTHON,No,0
E8864,DATA ANALYSIS,Advanced,ML,Yes,1
E8865,JAVA,Intermediate,JAVA,No,0
E8866,ML,Beginner,PYTHON,No,0
E8867,JAVA,Beginner,ML,Yes,1
E8868,ML,Beginner,SQL,No,0
E8869,SQL,Advanced,SQL,Yes,1
E8870,ML,Beginner,ML,No,0
E8871,EXCEL,Intermediate,JAVA,No,0
E8872,ML,Beginner,SQL,No,0
E8873,SQL,Intermediate,SQL,No,0
E8874,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E8875,SQL,Beginner,JAVA,Yes,1
E8876,SQL,Beginner,ML,No,0
E8877,JAVA,Intermediate,ML,Yes,1
E8878,PYTHON,Beginner,ML,Yes,1
E8879,PYTHON,Advanced,SQL,No,0
E8880,ML,Intermediate,PYTHON,Yes,1
E8881,EXCEL,Intermediate,PYTHON,No,0
E8882,SQL,Intermediate,PYTHON,No,0
E8883,DATA ANALYSIS,Intermediate,PYTHON,No,0
E8884,DATA ANALYSIS,Beginner,PYTHON,No,0
E8885,DATA ANALYSIS,Beginner,SQL,Yes,1
E8886,SQL,Intermediate,SQL,Yes,1
E8887,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E8888,EXCEL,Intermediate,JAVA,No,0
E8889,JAVA,Intermediate,JAVA,No,0
E8890,JAVA,Intermediate,ML,No,0
E8891,PYTHON,Beginner,JAVA,Yes,1
E8892,JAVA,Intermediate,JAVA,No,0
E8893,DATA ANALYSIS,Advanced,ML,No,0
E8894,PYTHON,Beginner,ML,No,0
E8895,PYTHON,Beginner,PYTHON,No,0
E8896,DATA ANALYSIS,Advanced,SQL,Yes,1
E8897,PYTHON,Intermediate,PYTHON,Yes,1
E8898,PYTHON,Beginner,PYTHON,No,0
E8899,JAVA,Beginner,PYTHON,Yes,1
E8900,SQL,Advanced,SQL,Yes,1
E8901,PYTHON,Advanced,JAVA,Yes,1
E8902,DATA ANALYSIS,Intermediate,JAVA,No,0
E8903,PYTHON,Beginner,ML,No,0
E8904,PYTHON,Intermediate,JAVA,No,0
E8905,ML,Intermediate,ML,No,0
E8906,JAVA,Beginner,PYTHON,No,0
E8907,JAVA,Advanced,ML,No,0
E8908,ML,Advanced,ML,No,0
E8909,JAVA,Beginner,SQL,Yes,1
E8910,ML,Beginner,JAVA,Yes,1
E8911,PYTHON,Beginner,SQL,No,0
E8912,SQL,Beginner,ML,No,0
E8913,JAVA,Advanced,SQL,Yes,1
E8914,PYTHON,Intermediate,PYTHON,No,0
E8915,SQL,Intermediate,JAVA,Yes,1
E8916,JAVA,Advanced,JAVA,No,0
E8917,ML,Advanced,PYTHON,No,0
E8918,SQL,Advanced,JAVA,Yes,1
E8919,JAVA,Advanced,ML,No,0
E8920,PYTHON,Advanced,JAVA,Yes,1
E8921,SQL,Advanced,JAVA,Yes,1
E8922,ML,Advanced,ML,Yes,1
E8923,JAVA,Advanced,PYTHON,Yes,1
E8924,SQL,Intermediate,SQL,Yes,1
E8925,DATA ANALYSIS,Advanced,SQL,No,0
E8926,JAVA,Intermediate,ML,Yes,1
E8927,DATA ANALYSIS,Intermediate,PYTHON,No,0
E8928,DATA ANALYSIS,Intermediate,PYTHON,No,0
E8929,SQL,Beginner,PYTHON,No,0
E8930,ML,Advanced,PYTHON,No,0
E8931,PYTHON,Intermediate,PYTHON,Yes,1
E8932,PYTHON,Advanced,SQL,Yes,1
E8933,PYTHON,Advanced,JAVA,No,0
E8934,SQL,Beginner,SQL,Yes,1
E8935,DATA ANALYSIS,Advanced,JAVA,Yes,1
E8936,ML,Beginner,JAVA,No,0
E8937,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E8938,DATA ANALYSIS,Advanced,ML,Yes,1
E8939,DATA ANALYSIS,Beginner,ML,Yes,1
E8940,SQL,Beginner,ML,Yes,1
E8941,DATA ANALYSIS,Beginner,JAVA,Yes,1
E8942,ML,Beginner,PYTHON,No,0
E8943,DATA ANALYSIS,Beginner,ML,Yes,1
E8944,DATA ANALYSIS,Beginner,SQL,No,0
E8945,PYTHON,Beginner,ML,No,0
E8946,SQL,Beginner,SQL,Yes,1
E8947,JAVA,Beginner,JAVA,No,0
E8948,DATA ANALYSIS,Intermediate,SQL,No,0
E8949,SQL,Intermediate,ML,No,0
E8950,ML,Advanced,ML,Yes,1
E8951,EXCEL,Beginner,ML,Yes,1
E8952,JAVA,Beginner,PYTHON,Yes,1
E8953,EXCEL,Beginner,PYTHON,No,0
E8954,SQL,Beginner,JAVA,Yes,1
E8955,ML,Advanced,JAVA,Yes,1
E8956,PYTHON,Beginner,JAVA,No,0
E8957,JAVA,Intermediate,SQL,No,0
E8958,JAVA,Beginner,JAVA,Yes,1
E8959,EXCEL,Beginner,PYTHON,No,0
E8960,EXCEL,Intermediate,JAVA,Yes,1
E8961,EXCEL,Intermediate,JAVA,Yes,1
E8962,ML,Advanced,PYTHON,No,0
E8963,PYTHON,Advanced,SQL,No,0
E8964,PYTHON,Beginner,PYTHON,No,0
E8965,DATA ANALYSIS,Advanced,JAVA,Yes,1
E8966,SQL,Beginner,PYTHON,No,0
E8967,ML,Intermediate,PYTHON,Yes,1
E8968,EXCEL,Advanced,JAVA,No,0
E8969,PYTHON,Beginner,SQL,Yes,1
E8970,ML,Beginner,JAVA,Yes,1
E8971,PYTHON,Advanced,PYTHON,No,0
E8972,ML,Intermediate,PYTHON,No,0
E8973,ML,Advanced,ML,Yes,1
E8974,PYTHON,Intermediate,SQL,Yes,1
E8975,EXCEL,Beginner,ML,No,0
E8976,PYTHON,Beginner,JAVA,No,0
E8977,ML,Beginner,ML,No,0
E8978,ML,Beginner,SQL,Yes,1
E8979,ML,Beginner,ML,Yes,1
E8980,JAVA,Advanced,ML,No,0
E8981,DATA ANALYSIS,Advanced,SQL,No,0
E8982,JAVA,Advanced,PYTHON,No,0
E8983,JAVA,Advanced,SQL,No,0
E8984,DATA ANALYSIS,Advanced,ML,No,0
E8985,EXCEL,Intermediate,SQL,No,0
E8986,DATA ANALYSIS,Beginner,SQL,Yes,1
E8987,SQL,Advanced,ML,Yes,1
E8988,ML,Advanced,JAVA,Yes,1
E8989,SQL,Intermediate,ML,No,0
E8990,JAVA,Intermediate,ML,Yes,1
E8991,EXCEL,Beginner,ML,Yes,1
E8992,EXCEL,Intermediate,ML,Yes,1
E8993,JAVA,Intermediate,SQL,No,0
E8994,ML,Intermediate,JAVA,No,0
E8995,EXCEL,Beginner,PYTHON,Yes,1
E8996,ML,Advanced,SQL,No,0
E8997,ML,Beginner,ML,No,0
E8998,JAVA,Advanced,JAVA,Yes,1
E8999,JAVA,Intermediate,PYTHON,No,0
E9000,DATA ANALYSIS,Advanced,PYTHON,No,0
E9001,JAVA,Advanced,JAVA,Yes,1
E9002,JAVA,Advanced,JAVA,No,0
E9003,EXCEL,Beginner,SQL,No,0
E9004,JAVA,Advanced,PYTHON,No,0
E9005,JAVA,Advanced,ML,No,0
E9006,DATA ANALYSIS,Advanced,JAVA,No,0
E9007,SQL,Beginner,ML,Yes,1
E9008,SQL,Beginner,PYTHON,Yes,1
E9009,JAVA,Intermediate,SQL,Yes,1
E9010,ML,Advanced,PYTHON,Yes,1
E9011,JAVA,Advanced,ML,No,0
E9012,SQL,Beginner,JAVA,No,0
E9013,PYTHON,Advanced,SQL,No,0
E9014,JAVA,Beginner,ML,No,0
E9015,DATA ANALYSIS,Intermediate,JAVA,No,0
E9016,PYTHON,Beginner,SQL,No,0
E9017,PYTHON,Advanced,ML,No,0
E9018,EXCEL,Intermediate,SQL,No,0
E9019,SQL,Advanced,ML,Yes,1
E9020,SQL,Intermediate,JAVA,Yes,1
E9021,DATA ANALYSIS,Advanced,ML,No,0
E9022,SQL,Advanced,JAVA,Yes,1
E9023,EXCEL,Advanced,PYTHON,No,0
E9024,DATA ANALYSIS,Beginner,ML,Yes,1
E9025,EXCEL,Beginner,SQL,No,0
E9026,PYTHON,Beginner,PYTHON,No,0
E9027,EXCEL,Beginner,JAVA,Yes,1
E9028,PYTHON,Advanced,JAVA,Yes,1
E9029,PYTHON,Advanced,PYTHON,No,0
E9030,EXCEL,Beginner,SQL,Yes,1
E9031,PYTHON,Advanced,SQL,No,0
E9032,PYTHON,Advanced,JAVA,Yes,1
E9033,ML,Advanced,ML,No,0
E9034,EXCEL,Beginner,SQL,Yes,1
E9035,EXCEL,Intermediate,JAVA,No,0
E9036,SQL,Intermediate,JAVA,Yes,1
E9037,JAVA,Beginner,PYTHON,No,0
E9038,DATA ANALYSIS,Intermediate,JAVA,No,0
E9039,JAVA,Advanced,JAVA,Yes,1
E9040,EXCEL,Beginner,PYTHON,Yes,1
E9041,DATA ANALYSIS,Beginner,ML,No,0
E9042,SQL,Beginner,PYTHON,Yes,1
E9043,PYTHON,Beginner,JAVA,Yes,1
E9044,JAVA,Beginner,JAVA,Yes,1
E9045,ML,Intermediate,ML,Yes,1
E9046,DATA ANALYSIS,Advanced,PYTHON,Yes,1
E9047,SQL,Advanced,PYTHON,Yes,1
E9048,DATA ANALYSIS,Intermediate,SQL,Yes,1
E9049,EXCEL,Beginner,JAVA,Yes,1
E9050,PYTHON,Intermediate,PYTHON,No,0
E9051,PYTHON,Advanced,PYTHON,Yes,1
E9052,ML,Beginner,ML,No,0
E9053,JAVA,Advanced,ML,No,0
E9054,PYTHON,Beginner,SQL,Yes,1
E9055,JAVA,Advanced,PYTHON,Yes,1
E9056,JAVA,Beginner,SQL,Yes,1
E9057,JAVA,Intermediate,SQL,No,0
E9058,ML,Beginner,ML,Yes,1
E9059,DATA ANALYSIS,Beginner,JAVA,Yes,1
E9060,PYTHON,Advanced,JAVA,No,0
E9061,SQL,Intermediate,SQL,Yes,1
E9062,SQL,Beginner,JAVA,No,0
E9063,PYTHON,Beginner,JAVA,No,0
E9064,SQL,Advanced,JAVA,Yes,1
E9065,EXCEL,Beginner,SQL,No,0
E9066,DATA ANALYSIS,Intermediate,PYTHON,No,0
E9067,SQL,Intermediate,ML,No,0
E9068,DATA ANALYSIS,Beginner,JAVA,Yes,1
E9069,JAVA,Intermediate,JAVA,Yes,1
E9070,JAVA,Beginner,SQL,No,0
E9071,JAVA,Advanced,JAVA,Yes,1
E9072,SQL,Beginner,SQL,No,0
E9073,JAVA,Intermediate,SQL,Yes,1
E9074,JAVA,Beginner,SQL,Yes,1
E9075,ML,Intermediate,PYTHON,No,0
E9076,ML,Intermediate,ML,Yes,1
E9077,PYTHON,Beginner,ML,No,0
E9078,EXCEL,Beginner,PYTHON,No,0
E9079,SQL,Advanced,SQL,No,0
E9080,JAVA,Beginner,PYTHON,No,0
E9081,JAVA,Advanced,JAVA,No,0
E9082,PYTHON,Beginner,SQL,No,0
E9083,ML,Beginner,JAVA,Yes,1
E9084,SQL,Beginner,PYTHON,Yes,1
E9085,JAVA,Advanced,SQL,No,0
E9086,EXCEL,Advanced,JAVA,No,0
E9087,JAVA,Intermediate,SQL,No,0
E9088,PYTHON,Advanced,JAVA,Yes,1
E9089,ML,Advanced,SQL,No,0
E9090,EXCEL,Beginner,PYTHON,No,0
E9091,PYTHON,Intermediate,SQL,Yes,1
E9092,PYTHON,Intermediate,SQL,No,0
E9093,EXCEL,Intermediate,SQL,No,0
E9094,PYTHON,Intermediate,SQL,Yes,1
E9095,PYTHON,Beginner,ML,No,0
E9096,ML,Advanced,JAVA,No,0
E9097,SQL,Advanced,PYTHON,No,0
E9098,DATA ANALYSIS,Intermediate,ML,No,0
E9099,SQL,Advanced,SQL,Yes,1
E9100,DATA ANALYSIS,Advanced,ML,Yes,1
E9101,SQL,Intermediate,JAVA,No,0
E9102,EXCEL,Intermediate,JAVA,No,0
E9103,EXCEL,Beginner,SQL,No,0
E9104,ML,Beginner,ML,Yes,1
E9105,ML,Intermediate,ML,Yes,1
E9106,SQL,Intermediate,JAVA,No,0
E9107,ML,Advanced,PYTHON,Yes,1
E9108,DATA ANALYSIS,Intermediate,ML,No,0
E9109,PYTHON,Beginner,PYTHON,No,0
E9110,EXCEL,Advanced,SQL,Yes,1
E9111,ML,Advanced,ML,No,0
E9112,SQL,Beginner,PYTHON,No,0
E9113,JAVA,Beginner,JAVA,Yes,1
E9114,PYTHON,Advanced,PYTHON,No,0
E9115,PYTHON,Intermediate,SQL,No,0
E9116,SQL,Beginner,PYTHON,Yes,1
E9117,EXCEL,Beginner,SQL,Yes,1
E9118,JAVA,Beginner,ML,No,0
E9119,ML,Advanced,ML,No,0
E9120,PYTHON,Beginner,JAVA,Yes,1
E9121,EXCEL,Intermediate,SQL,No,0
E9122,ML,Intermediate,SQL,No,0
E9123,EXCEL,Intermediate,JAVA,No,0
E9124,PYTHON,Beginner,JAVA,No,0
E9125,PYTHON,Advanced,JAVA,Yes,1
E9126,PYTHON,Beginner,JAVA,No,0
E9127,ML,Beginner,SQL,No,0
E9128,ML,Advanced,PYTHON,No,0
E9129,DATA ANALYSIS,Beginner,ML,No,0
E9130,SQL,Intermediate,ML,No,0
E9131,EXCEL,Intermediate,SQL,No,0
E9132,SQL,Intermediate,SQL,Yes,1
E9133,EXCEL,Beginner,JAVA,No,0
E9134,DATA ANALYSIS,Intermediate,PYTHON,Yes,1
E9135,EXCEL,Intermediate,SQL,No,0
E9136,JAVA,Advanced,JAVA,No,0
E9137,ML,Beginner,PYTHON,Yes,1
E9138,EXCEL,Beginner,PYTHON,No,0
E9139,SQL,Beginner,JAVA,No,0
E9140,SQL,Beginner,SQL,No,0
E9141,ML,Intermediate,ML,Yes,1
E9142,SQL,Intermediate,ML,Yes,1
E9143,JAVA,Beginner,PYTHON,No,0
E9144,PYTHON,Advanced,ML,Yes,1
E9145,JAVA,Beginner,ML,No,0
E9146,ML,Beginner,JAVA,Yes,1
E9147,PYTHON,Advanced,ML,No,0
E9148,DATA ANALYSIS,Beginner,ML,No,0
E9149,DATA ANALYSIS,Beginner,JAVA,No,0
E9150,PYTHON,Advanced,ML,Yes,1
E9151,PYTHON,Beginner,JAVA,Yes,1
E9152,ML,Advanced,PYTHON,No,0
E9153,EXCEL,Beginner,SQL,No,0
E9154,PYTHON,Intermediate,ML,No,0
E9155,PYTHON,Advanced,ML,No,0
E9156,EXCEL,Advanced,ML,Yes,1
E9157,DATA ANALYSIS,Intermediate,SQL,No,0
E9158,JAVA,Intermediate,SQL,No,0
E9159,SQL,Intermediate,SQL,No,0
E9160,ML,Beginner,ML,No,0
E9161,SQL,Beginner,ML,No,0
E9162,PYTHON,Intermediate,PYTHON,No,0
E9163,JAVA,Advanced,ML,Yes,1
E9164,PYTHON,Beginner,PYTHON,No,0
E9165,ML,Intermediate,PYTHON,Yes,1
E9166,ML,Beginner,SQL,No,0
E9167,JAVA,Advanced,ML,No,0
E9168,PYTHON,Advanced,JAVA,No,0
E9169,EXCEL,Intermediate,PYTHON,Yes,1
E9170,SQL,Intermediate,JAVA,Yes,1
E9171,DATA ANALYSIS,Beginner,SQL,Yes,1
E9172,EXCEL,Intermediate,SQL,No,0
E9173,ML,Intermediate,ML,No,0
E9174,EXCEL,Intermediate,SQL,Yes,1
E9175,PYTHON,Advanced,JAVA,No,0
E9176,ML,Intermediate,JAVA,No,0
E9177,EXCEL,Intermediate,JAVA,No,0
E9178,SQL,Advanced,SQL,Yes,1
E9179,EXCEL,Advanced,SQL,Yes,1
E9180,EXCEL,Advanced,PYTHON,No,0
E9181,JAVA,Beginner,ML,Yes,1
E9182,ML,Advanced,PYTHON,Yes,1
E9183,EXCEL,Beginner,JAVA,No,0
